SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
EOG,USA,117.78,2025-08-07,45.89,2.52,-4.04%,2.74,3.362,3.558,806,23.19%,28.98%  (  -0.80%),24.49%,"137,374",5,4,4,86,Oil & Gas E&P,
TEM,USA,57.74,2025-08-08,45.40,3.54,5.98%,12.44,12.997,11.021,"20,777",60.16%,80.73%  (  +2.48%),17.61%,"378,030",8,4,5,62,Health Information Services,
LEGN,USA,38.42,2025-08-11,45.74,1.59,5.62%,9.70,9.707,6.572,"1,201",38.19%,54.05%  (  -0.08%),17.02%,"13,192",4,5,5,75,Biotechnology,
TDS,USA,36.64,2025-08-11,43.86,1.34,5.01%,0.81,10.175,9.927,"2,481",40.46%,52.64%  (  +1.68%),42.74%,"62,661",8,4,4,60,Telecom Services,
RUM,USA,8.37,2025-08-11,41.25,0.49,-5.93%,35.84,14.728,13.959,"3,548",56.21%,78.13%  (  +1.12%),38.61%,"188,195",7,4,4,70,Internet Content & Information,
CE,USA,49.35,2025-08-11,34.68,2.41,-23.73%,0.54,10.338,13.028,615,47.89%,70.08%  (  -0.16%),54.26%,"33,064",7,4,4,60,Chemicals,
ASTS,USA,52.57,2025-08-11,54.81,3.58,77.85%,3890.81,10.228,15.357,"47,784",64.40%,95.81%  (  -3.43%),25.08%,"841,515",4,4,4,75,Communication Equipment,
ACVA,USA,14.15,2025-08-11,38.04,0.49,-20.01%,3.59,13.072,15.544,"3,611",32.66%,62.79%  (  -9.09%),60.85%,"17,988",8,5,5,85,Auto & Truck Dealerships,
ACHR,USA,10.33,2025-08-11,46.78,0.71,21.12%,-,10.197,14.730,"46,832",82.55%,84.91%  (  +1.00%),40.08%,"834,133",5,4,4,70,Aerospace & Defense,
XENE,Canada,34.40,2025-08-11,66.33,1.39,-5.70%,351.95,11.539,12.621,792,40.62%,62.62%  (  +4.05%),33.69%,"4,109",4,5,5,70,Biotechnology,
OKLO,USA,84.09,2025-08-11,68.72,6.34,134.34%,-,15.171,20.465,"154,275",90.45%,108.99%  (  +4.85%),38.62%,"524,301",6,4,4,70,Utilities - Regulated Electric,
ETOR,Virgin Islands (British),57.97,2025-08-12,44.19,3.51,-7.21%,0.38,0.000,13.858,"2,021",51.56%,72.20%  (  -2.09%),3.31%,"24,472",8,4,4,0,Capital Markets,
CAH,USA,158.24,2025-08-12,48.21,2.82,16.82%,0.17,4.947,5.483,"4,842",16.15%,31.40%  (  -0.45%),41.30%,"53,122",9,5,5,80,Medical Distribution,
SE,USA,151.44,2025-08-12,43.17,5.50,16.63%,4.62,10.775,12.502,"16,035",41.57%,65.59%  (  +3.96%),80.62%,"336,737",9,4,5,85,Internet Retail,
ONON,Switzerland,47.15,2025-08-12,34.24,1.68,-9.72%,5.34,10.457,9.913,"6,967",34.23%,50.99%  (  -2.63%),31.47%,"347,069",7,5,5,93,Footwear & Accessories,
PONY,USA,13.84,2025-08-12,51.58,1.15,4.79%,49.60,6.262,13.158,"11,790",83.76%,84.33%  (  -1.11%),0.00%,"119,225",8,5,5,74,Information Technology Services,
TME,USA,21.55,2025-08-12,60.19,0.68,50.60%,3.09,9.857,8.885,"1,226",32.07%,51.20%  (  +3.17%),34.69%,"93,717",9,5,5,90,Internet Content & Information,
LITE,USA,108.15,2025-08-12,64.31,4.30,37.13%,5.10,13.285,12.232,973,36.32%,66.30%  (  +2.78%),34.98%,"52,455",7,4,4,92,Communication Equipment,
RGTI,USA,16.47,2025-08-12,61.84,1.21,72.13%,577.17,25.066,18.874,"166,811",107.57%,102.06%  (  +7.71%),19.87%,"983,367",5,5,5,70,Computer Hardware,
CAVA,USA,87.57,2025-08-12,51.89,3.51,-17.00%,9.77,11.693,11.979,"6,833",48.88%,63.53%  (  +0.22%),44.41%,"218,777",5,4,4,89,Restaurants,
QXO,USA,19.42,2025-08-12,37.30,0.78,20.94%,232.67,0.000,8.704,"2,553",37.54%,57.51%  (  -0.34%),26.64%,"156,864",10,5,5,0,Software - Application,
RNA,USA,38.26,2025-08-12,67.21,1.96,13.98%,516.44,0.000,15.004,"1,741",51.72%,101.14%  (  +6.03%),67.18%,"31,706",7,5,5,0,Biotechnology,
MRX,UK,35.31,2025-08-13,32.77,1.58,-1.17%,0.87,9.870,7.039,"4,039",32.91%,62.61%  (  +13.68%),78.59%,"3,291",9,5,5,90,Capital Markets,
VG,USA,14.77,2025-08-13,44.26,0.89,10.51%,-,7.711,13.052,"2,633",50.21%,65.84%  (  -8.61%),18.85%,"249,063",7,4,4,81,Oil & Gas Midstream,
COHR,USA,105.60,2025-08-13,65.30,4.15,22.69%,2.93,11.609,11.517,"1,416",38.37%,64.73%  (  +3.42%),32.02%,"75,805",6,5,5,70,Scientific & Technical Instruments,
DLO,Cayman Islands,10.27,2025-08-13,41.60,0.43,1.03%,4.15,16.101,16.487,"1,517",39.75%,76.14%  (  +5.24%),59.84%,"190,399",7,4,4,90,Software - Infrastructure,
CSCO,USA,67.52,2025-08-13,48.67,1.05,9.96%,4.81,5.614,5.914,"27,301",13.89%,29.75%  (  +1.15%),62.58%,"1,050,193",6,4,4,88,Communication Equipment,"INTC, 0.86(6M)"
BBWI,USA,28.93,2025-08-13,39.81,1.12,-11.44%,0.83,9.885,13.312,"36,810",38.87%,60.14%  (  -0.02%),65.71%,"195,578",6,5,5,82,Specialty Retail,
DE,USA,508.58,2025-08-14,49.17,12.05,8.62%,3.02,4.972,5.730,"2,288",24.19%,30.17%  (  -1.89%),32.99%,"55,556",10,4,4,70,Farm & Heavy Construction Machinery,"AGCO, 0.84(6M)"
JD,USA,31.34,2025-08-14,42.01,0.78,-14.42%,0.25,7.748,7.053,"53,303",29.64%,41.72%  (  -0.45%),19.84%,"1,277,187",7,4,5,88,Internet Retail,
AMCR,Jersey,9.38,2025-08-14,45.45,0.18,-3.72%,1.61,6.245,5.927,"5,382",20.73%,31.53%  (  +0.17%),41.37%,"107,104",10,5,4,80,Packaging & Containers,
TPR,USA,111.49,2025-08-14,72.86,2.98,50.86%,3.37,6.717,8.403,"2,892",28.87%,46.94%  (  -0.06%),46.14%,"141,616",7,5,5,85,Luxury Goods,
GLNG,Bermuda,41.78,2025-08-14,57.11,1.13,5.95%,16.95,5.015,7.288,"2,016",20.51%,42.44%  (  +0.54%),19.37%,"124,363",5,4,4,80,Oil & Gas Midstream,
AMAT,USA,179.15,2025-08-14,41.38,5.09,5.26%,5.12,5.416,6.834,"18,904",29.29%,39.90%  (  +2.61%),26.11%,"336,436",7,4,5,89,Semiconductor Equipment & Materials,
QFIN,USA,33.05,2025-08-14,17.60,1.49,-16.53%,1.74,12.214,9.956,643,38.66%,53.70%  (  +0.09%),46.86%,"22,763",8,5,4,92,Credit Services,
GLOB,Luxembourg,79.62,2025-08-14,35.41,3.57,-49.11%,1.43,7.602,13.632,"2,531",42.98%,68.51%  (  -0.07%),70.00%,"9,769",6,4,4,68,Information Technology Services,
NU,Cayman Islands,12.15,2025-08-14,39.15,0.38,-1.97%,5.41,5.735,9.337,"44,669",42.43%,49.33%  (  +2.09%),41.05%,"1,768,527",7,5,4,80,Banks - Regional,
ROST,USA,141.79,2025-08-14,64.76,2.85,0.64%,2.18,6.710,7.327,738,20.14%,33.00%  (  +4.34%),59.64%,"51,455",10,5,5,70,Apparel Retail,
BTDR,Cayman Islands,12.74,2025-08-18,46.05,0.97,-4.99%,8.34,13.879,19.197,"2,678",72.68%,100.94%  (  +0.09%),37.21%,"224,311",5,5,5,45,Software - Application,
PANW,USA,169.09,2025-08-18,28.23,6.50,-10.01%,12.72,8.412,8.340,"97,771",39.19%,41.65%  (  -1.26%),46.92%,"730,019",10,4,4,88,Software - Infrastructure,
HSAI,USA,20.86,2025-08-18,50.51,1.47,37.06%,7.08,24.252,28.698,"3,276",97.57%,93.29%  (  -1.77%),18.23%,"41,726",8,5,5,80,Auto Parts,
TMC,Canada,5.18,2025-08-18,36.14,0.69,85.65%,-,18.826,17.060,"41,706",102.32%,134.21%  (  +3.83%),26.85%,"405,377",7,5,5,50,Other Industrial Metals & Mining,
XPEV,USA,19.29,2025-08-19,58.20,0.59,13.39%,2.16,10.325,12.195,"22,826",38.22%,55.18%  (  -5.49%),6.55%,"444,430",9,4,4,70,Auto Manufacturers,
HD,USA,385.41,2025-08-19,64.57,6.89,0.50%,2.35,4.248,5.280,"19,813",17.92%,26.71%  (  -0.26%),29.98%,"215,247",8,5,5,71,Home Improvement Retail,"LOW, 0.91(6M)"
MDT,Ireland,89.67,2025-08-19,49.66,1.41,2.82%,3.43,3.905,4.473,"1,960",12.66%,22.42%  (  -2.02%),32.41%,"192,632",5,4,4,70,Medical Devices,
ZTO,USA,19.72,2025-08-19,56.30,0.58,1.46%,1.87,9.505,10.992,593,37.03%,43.64%  (  +2.65%),50.91%,"37,553",6,5,4,0,Integrated Freight & Logistics,
TOL,USA,127.17,2025-08-19,63.23,3.67,3.89%,1.17,6.410,11.279,"3,096",38.64%,37.94%  (  -0.29%),25.66%,"43,204",8,4,4,80,Residential Construction,
SOC,USA,30.42,2025-08-19,62.25,2.00,26.78%,-,0.000,13.714,"13,572",92.11%,92.45%  (  -4.70%),54.35%,"322,816",6,4,4,,Oil & Gas Drilling,
EL,USA,90.92,2025-08-20,58.26,2.95,24.86%,2.22,10.324,11.237,"3,970",39.39%,55.12%  (  +1.81%),29.00%,"294,472",8,4,4,60,Household & Personal Products,
BIDU,USA,85.86,2025-08-20,45.23,2.47,-2.54%,1.29,6.357,7.605,"36,765",42.48%,38.81%  (  -2.48%),29.16%,"500,763",9,4,4,78,Internet Content & Information,
SQM,USA,36.13,2025-08-20,45.20,1.56,-3.94%,1.16,10.306,12.401,929,52.17%,40.03%  (  -3.90%),32.68%,"22,784",5,4,4,70,Specialty Chemicals,
ADI,USA,220.68,2025-08-20,33.16,5.11,1.69%,11.15,5.034,7.044,"1,542",19.41%,35.92%  (  +0.19%),25.47%,"87,972",8,4,5,88,Semiconductors,
TJX,USA,128.77,2025-08-20,62.46,1.84,4.47%,2.52,4.388,5.000,"4,344",14.82%,23.19%  (  +0.08%),33.82%,"159,900",6,5,5,79,Apparel Retail,
WSM,USA,203.78,2025-08-20,75.82,5.88,18.78%,3.22,12.742,14.788,869,34.48%,47.37%  (  -0.76%),34.20%,"21,691",8,4,4,86,Specialty Retail,
VNET,USA,7.83,2025-08-20,50.85,0.55,18.54%,1.73,22.955,28.705,898,97.80%,95.58%  (  -1.64%),43.68%,"95,849",10,5,5,84,Information Technology Services,
BILI,USA,22.90,2025-08-21,52.67,0.83,16.38%,1.92,10.445,12.997,"4,538",45.05%,57.62%  (  -0.08%),17.30%,"332,513",10,4,5,88,Internet Content & Information,
WMT,USA,99.31,2025-08-21,62.88,1.42,6.62%,1.16,5.207,5.422,"88,392",14.05%,26.70%  (  -0.06%),36.50%,"1,061,170",7,5,5,86,Discount Stores,"TGT, 0.84(6M)"
WDAY,USA,224.98,2025-08-21,38.76,5.35,-9.93%,6.93,8.934,8.823,"2,865",27.02%,43.16%  (  -0.76%),56.67%,"89,234",8,4,4,85,Software - Application,
INTU,USA,769.27,2025-08-21,48.78,14.80,17.02%,11.80,5.809,6.682,"1,522",19.24%,33.46%  (  +0.96%),44.88%,"95,230",9,5,5,94,Software - Application,
DLTR,USA,115.66,2025-08-21,71.70,2.35,44.34%,0.98,12.226,9.364,"7,630",19.78%,39.29%  (  -0.27%),21.85%,"228,026",10,4,4,65,Discount Stores,
GAP,USA,19.49,2025-08-21,36.88,0.64,-13.11%,0.48,10.924,14.294,"6,746",32.15%,62.70%  (  +2.32%),58.46%,"277,329",8,4,4,85,Apparel Retail,
BJ,USA,106.56,2025-08-22,48.64,2.43,2.79%,0.68,9.161,10.093,903,25.26%,36.00%  (  +1.20%),63.27%,"37,286",9,4,4,91,Discount Stores,
GFI,USA,30.17,2025-08-22,76.43,1.08,52.92%,5.19,2.515,0.000,"5,967",50.78%,51.00%  (  +3.18%),54.24%,"110,333",9,4,4,0,Gold,
OKTA,USA,95.98,2025-08-26,46.24,3.28,0.89%,6.27,11.907,14.104,"6,086",30.48%,62.79%  (  +0.27%),76.03%,"215,619",6,4,4,80,Software - Infrastructure,
GDS,USA,35.55,2025-08-26,55.79,1.69,32.22%,4.60,17.295,23.472,"1,352",55.84%,78.77%  (  -2.49%),33.17%,"88,129",10,5,5,85,Information Technology Services,
URBN,USA,77.81,2025-08-26,59.95,2.71,39.08%,1.23,10.348,7.335,"2,713",37.92%,60.34%  (  +2.51%),63.30%,"31,431",4,4,4,88,Apparel Retail,
DKS,USA,212.22,2025-08-26,55.75,5.42,2.76%,1.25,9.418,9.975,"2,335",33.70%,41.48%  (  +4.23%),26.96%,"95,915",8,4,4,82,Specialty Retail,
ANF,USA,99.38,2025-08-27,62.19,4.42,-6.47%,0.94,13.485,17.743,"15,239",47.13%,74.26%  (  -0.21%),62.72%,"149,040",6,4,4,76,Apparel Retail,
BILL,USA,41.74,2025-08-27,36.95,1.49,-30.97%,3.02,13.629,19.290,"4,492",35.80%,65.90%  (  -0.28%),40.35%,"109,689",4,4,4,84,Software - Application,
SNOW,USA,205.77,2025-08-27,41.33,6.35,19.25%,17.88,11.628,12.730,"17,718",35.93%,57.96%  (  +1.49%),61.08%,"460,822",4,5,5,84,Software - Application,
NVDA,USA,178.26,2025-08-27,65.34,4.45,31.84%,29.29,8.854,10.117,"1,725,109",28.23%,45.58%  (  +0.44%),28.67%,"19,219,693",7,5,5,89,Semiconductors,
CHWY,USA,34.27,2025-08-27,26.14,1.17,-5.36%,1.18,11.940,7.915,"78,798",25.88%,44.29%  (  +5.72%),18.28%,"247,433",6,4,4,90,Internet Retail,
NTNX,USA,73.30,2025-08-27,45.52,2.05,4.82%,8.08,13.042,14.492,893,26.48%,49.17%  (  +0.39%),52.64%,"111,253",5,5,5,85,Software - Infrastructure,
CRM,USA,247.49,2025-08-27,31.43,5.43,-16.26%,6.13,7.884,8.924,"38,318",21.53%,43.37%  (  +1.48%),60.67%,"541,954",6,4,4,88,Software - Application,"ORCL, 0.81(12M)"
VEEV,USA,281.46,2025-08-27,48.63,6.65,17.35%,16.11,9.051,10.467,639,20.13%,36.50%  (  +1.46%),49.87%,"34,416",10,4,5,80,Health Information Services,
PSTG,USA,55.97,2025-08-27,48.03,1.98,0.66%,5.62,14.707,16.144,996,41.70%,55.37%  (  +1.86%),44.78%,"76,360",9,5,5,78,Computer Hardware,
S,USA,17.22,2025-08-27,39.08,0.81,-19.15%,6.63,13.784,12.295,"12,042",44.97%,59.79%  (  +0.40%),51.04%,"273,335",4,4,4,78,Software - Infrastructure,
CRDO,Cayman Islands,110.29,2025-08-27,61.68,6.08,74.21%,43.34,22.127,26.455,"6,945",58.39%,91.82%  (  +3.54%),46.39%,"141,856",6,5,5,90,Semiconductors,
HRL,USA,28.30,2025-08-28,36.97,0.54,-6.50%,1.31,5.410,6.313,540,22.12%,25.87%  (  -2.24%),30.79%,"45,984",7,4,4,70,Packaged Foods,
ADSK,USA,299.20,2025-08-28,48.91,6.00,3.07%,10.12,6.319,7.540,"1,155",31.39%,33.90%  (  -0.19%),39.63%,"42,602",10,5,4,87,Software - Application,
MRVL,USA,76.63,2025-08-28,54.92,3.39,-8.12%,10.16,9.933,14.842,"62,848",47.34%,66.99%  (  +2.35%),45.56%,"1,066,860",4,5,5,80,Semiconductors,
MDB,USA,228.25,2025-08-28,54.61,9.33,-2.24%,8.86,13.909,17.155,"5,541",39.64%,73.01%  (  -1.06%),68.42%,"213,600",8,4,4,89,Software - Infrastructure,
LULU,USA,195.07,2025-08-28,24.91,6.55,-37.65%,2.27,9.223,12.819,"34,108",32.76%,52.89%  (  +3.94%),53.44%,"359,246",5,4,4,75,Apparel Retail,
SIG,Bermuda,75.98,2025-08-28,40.42,2.88,4.95%,0.46,12.269,0.000,815,37.69%,58.46%  (  +3.50%),50.18%,"18,567",4,4,4,82,Luxury Goods,
PDD,USA,112.62,2025-09-01,55.12,3.31,2.45%,2.80,8.721,9.816,"21,092",28.43%,47.37%  (  +0.60%),37.42%,"1,365,943",9,4,5,65,Internet Retail,
FUTU,USA,155.18,2025-09-02,57.50,7.75,48.87%,8.69,8.017,10.749,"11,241",57.66%,57.38%  (  +0.34%),26.02%,"187,170",8,4,5,85,Capital Markets,
LI,USA,25.59,2025-09-02,35.95,1.06,-0.82%,1.06,9.425,11.892,"11,125",39.77%,52.43%  (  -8.07%),23.75%,"276,724",8,4,5,73,Auto Manufacturers,
HPE,USA,19.87,2025-09-02,46.10,0.52,2.55%,0.83,8.508,10.400,"2,235",39.88%,44.73%  (  +3.42%),32.62%,"495,885",4,4,4,78,Communication Equipment,
AVAV,USA,264.75,2025-09-03,56.84,12.10,45.19%,15.92,13.534,11.131,"3,257",87.52%,46.69%  (  +4.93%),28.65%,"38,394",6,5,5,94,Aerospace & Defense,
AVGO,USA,292.93,2025-09-04,58.76,8.72,35.83%,24.15,7.373,11.346,"111,345",30.17%,47.28%  (  +2.73%),31.49%,"1,823,266",7,5,5,90,Semiconductors,
IOT,USA,35.91,2025-09-04,38.18,1.53,-19.58%,15.31,15.178,17.158,"8,390",37.81%,72.44%  (  +4.49%),64.21%,"211,129",6,4,4,85,Software - Infrastructure,
RH,USA,217.99,2025-09-04,58.72,11.13,-22.94%,1.25,14.108,0.000,"6,592",56.39%,62.44%  (  -2.47%),28.69%,"98,952",8,4,4,75,Specialty Retail,
ZS,USA,281.96,2025-09-04,41.11,7.52,24.95%,17.24,9.207,11.741,"4,446",25.00%,49.22%  (  +3.14%),46.59%,"144,186",5,5,5,90,Software - Infrastructure,
KR,USA,71.75,2025-09-05,55.38,1.38,10.37%,0.32,5.501,0.000,"5,603",19.48%,21.10%  (  +2.18%),14.38%,"207,245",7,4,4,75,Grocery Stores,
SNPS,USA,628.50,2025-09-09,64.47,20.03,25.11%,18.72,9.685,6.319,891,35.39%,32.51%  (  +1.56%),13.15%,"54,553",7,5,5,83,Software - Infrastructure,
GTLB,USA,44.00,2025-09-09,46.21,1.88,-18.48%,9.03,14.627,15.469,"5,989",45.64%,56.17%  (  +0.83%),39.52%,"149,823",8,5,4,78,Software - Infrastructure,
ADBE,USA,338.74,2025-09-10,23.42,7.65,-20.28%,6.36,7.511,0.000,"56,754",21.03%,30.68%  (  +0.25%),28.14%,"354,101",4,4,4,94,Software - Application,
IREN,Australia,16.45,2025-09-10,54.32,1.27,56.25%,10.79,12.019,20.749,"48,558",65.48%,91.84%  (  -3.60%),19.38%,"1,825,408",8,5,4,82,Capital Markets,
SAIL,USA,19.50,2025-09-11,39.71,1.17,-3.06%,12.00,4.186,13.614,924,47.90%,70.49%  (  +2.64%),55.19%,"9,566",8,4,4,75,Software - Infrastructure,
ORCL,USA,255.67,2025-09-15,68.07,7.08,44.97%,12.51,8.764,0.000,"82,805",32.89%,36.92%  (  +0.67%),36.90%,"944,711",8,4,4,80,Software - Infrastructure,"MSFT, 0.86(6M)"
RBRK,USA,87.54,2025-09-15,48.69,4.66,25.37%,17.33,18.879,0.000,"3,863",55.42%,72.83%  (  +3.18%),40.50%,"54,070",4,5,5,90,Software - Infrastructure,
TCOM,USA,61.17,2025-09-18,46.00,1.37,-3.91%,5.22,11.305,10.308,"1,164",23.59%,36.86%  (  -0.22%),21.06%,"66,054",9,5,5,85,Travel Services,
07:08:06 PM,,,,,,,,,,,,,,,,,,,,
